package,file,width,height,orange_ratio,bright_orange_ratio,orange_bbox_width,orange_bbox_height,orange_bbox_aspect,avg_orange_r,avg_orange_g,avg_orange_b,left_orange_samples,right_orange_samples,component_score,component_width,component_height,component_aspect,component_area,component_left_height,component_mid_height,component_diamond_ratio,component_left_area_ratio,component_right_area_ratio,component_min_x,component_min_y,component_max_x,component_max_y,score,long_orange_bar,diamond_long_bar,targetstatus_family,source
EFUI_STATUS,targetstatus_loc_int_i164.png,1024,64,0.261963,0.202148,620.0,48.0,12.9167,202.02,94.73,9.07,821,252,79.2308,604.0,16.0,37.75,601,16.0,16.0,1.0,0.2446,0.1165,16.0,32.0,616.0,44.0,221.0879,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i164.png
EFUI_STATUS,targetstatus_loc_int_i18c.png,1024,1024,0.032806,0.031265,988.0,204.0,4.8431,190.11,81.36,8.7,661,1489,81.6389,684.0,132.0,5.1818,1845,132.0,56.0,2.3571,0.4331,0.0986,308.0,812.0,988.0,940.0,217.5336,True,True,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i18c.png
EFUI_STATUS,targetstatus_loc_int_i143.png,1024,1024,0.136185,0.13446,904.0,932.0,0.97,209.52,124.01,28.2,4759,4166,84.0,904.0,28.0,32.2857,1344,24.0,28.0,0.8571,0.2455,0.1168,0.0,636.0,900.0,660.0,211.9143,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i143.png
EFUI_STATUS,targetstatus_loc_int_i2.png,1024,1024,0.083069,0.072723,840.0,904.0,0.9292,212.49,97.05,51.98,2792,2652,84.0,840.0,64.0,13.125,2093,16.0,64.0,0.25,0.0841,0.1443,0.0,804.0,836.0,864.0,211.0,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i2.png
EFUI_STATUS,targetstatus_loc_int_i333.png,1024,1024,0.024124,0.02002,912.0,148.0,6.1622,182.57,102.77,34.44,389,1192,74.9231,492.0,32.0,15.375,984,32.0,32.0,1.0,0.252,0.122,484.0,992.0,972.0,1020.0,210.4656,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i333.png
EFUI_STATUS,targetstatus_loc_int_i337.png,1024,1024,0.023773,0.01973,512.0,144.0,3.5556,170.76,121.53,44.14,1144,414,74.6154,484.0,32.0,15.125,968,32.0,32.0,1.0,0.2479,0.124,0.0,992.0,480.0,1020.0,200.5487,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i337.png
EFUI_STATUS,targetstatus_loc_int_i33b.png,1024,1024,0.011734,0.004791,644.0,24.0,26.8333,186.82,57.16,12.92,430,339,80.3077,632.0,24.0,26.3333,767,24.0,20.0,1.2,0.2321,0.1095,16.0,1000.0,644.0,1020.0,199.5128,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i33b.png
EFUI_STATUS,targetstatus_loc_int_i331.png,1024,1024,0.018158,0.012405,508.0,144.0,3.5278,187.89,86.18,28.51,852,338,74.7692,488.0,16.0,30.5,486,16.0,16.0,1.0,0.2469,0.1193,0.0,992.0,484.0,1004.0,191.0812,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i331.png
EFUI_STATUS,targetstatus_loc_int_i1ba.png,1024,1024,0.012543,0.009659,500.0,148.0,3.3784,175.52,102.21,52.51,617,205,49.1538,220.0,52.0,4.2308,584,52.0,52.0,1.0,0.2568,0.0771,28.0,944.0,244.0,992.0,158.4651,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i1ba.png
EFUI_STATUS,targetstatus_loc_int_i13e.png,1024,1024,0.021042,0.017288,452.0,220.0,2.0545,189.67,100.92,48.26,1198,181,38.7692,280.0,144.0,1.9444,1235,144.0,144.0,1.0,0.383,0.0753,140.0,800.0,416.0,940.0,156.2439,False,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i13e.png
EFUI_STATUS,headstatus_i6.png,1024,128,0.037598,0.020874,756.0,80.0,9.45,164.82,104.85,46.56,93,215,46.0,80.0,68.0,1.1765,45,68.0,8.0,8.5,0.4889,0.0444,4.0,12.0,80.0,76.0,149.03,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\headstatus_i6.png
EFUI_FIELDBOSS,sylmaelfieldboss_i1.png,1024,1024,0.078888,0.048859,880.0,904.0,0.9735,187.44,69.22,17.04,1733,3437,73.6923,460.0,20.0,23.0,574,20.0,20.0,1.0,0.2509,0.122,544.0,884.0,1000.0,900.0,147.2637,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i1.png
EFUI_RAIDMEMBERFRAME,raidmemberframe_i6.png,1024,256,0.058228,0.033081,1024.0,192.0,5.3333,145.69,102.29,2.97,461,493,64.1099,248.0,28.0,8.8571,433,28.0,28.0,1.0,0.2564,0.1132,472.0,112.0,716.0,136.0,147.2051,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDMEMBERFRAME\Texture2D\raidmemberframe_i6.png
EFUI_RAIDENTRANCE,raidentrance_i2e.png,1024,1024,0.044693,0.033203,868.0,456.0,1.9035,169.75,127.05,54.62,755,2174,72.6154,640.0,96.0,6.6667,1749,48.0,96.0,0.5,0.267,0.1407,292.0,116.0,928.0,208.0,146.0154,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDENTRANCE\Texture2D\raidentrance_i2e.png
EFUI_LOWENENTRANCE,lowenentrance_i13.png,1024,1024,0.047958,0.038956,908.0,628.0,1.4459,200.11,114.41,58.93,878,2265,84.0,880.0,24.0,36.6667,1311,24.0,24.0,1.0,0.2441,0.1152,4.0,608.0,880.0,628.0,144.9714,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_LOWENENTRANCE\Texture2D\lowenentrance_i13.png
EFUI_BACKGROUNDIMG,raid_img_04.png,1188,656,0.162899,0.114722,1188.0,645.05,1.8417,171.51,89.07,68.83,3394,2486,70.4196,482.62,97.45,4.9524,729,97.45,32.48,3.0,0.4568,0.0206,0.0,468.7,477.98,561.52,140.391,True,True,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_BACKGROUNDIMG\Texture2D\raid_img_04.png
EFUI_ABYSSRAID,abyssraid_i1e0.png,2048,1024,0.221313,0.17276,1552.0,392.0,3.9592,167.08,94.79,8.76,2645,4607,53.8776,1552.0,392.0,3.9592,7252,328.0,392.0,0.8367,0.187,0.0655,128.0,120.0,1672.0,504.0,138.4205,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ABYSSRAID\Texture2D\abyssraid_i1e0.png
EFUI_RAIDPROCESS,raidprocess_i7e.png,2048,1024,0.221313,0.17276,1552.0,392.0,3.9592,167.08,94.79,8.76,2645,4607,53.8776,1552.0,392.0,3.9592,7252,328.0,392.0,0.8367,0.187,0.0655,128.0,120.0,1672.0,504.0,138.4205,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDPROCESS\Texture2D\raidprocess_i7e.png
EFUI_IDENTITYKIMASTERGAUGE,identitykimastergauge_i1.png,1024,64,0.178711,0.128174,504.0,60.0,8.4,175.01,121.06,15.51,541,191,65.8462,256.0,24.0,10.6667,366,24.0,24.0,1.0,0.2322,0.112,248.0,40.0,500.0,60.0,137.8062,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_IDENTITYKIMASTERGAUGE\Texture2D\identitykimastergauge_i1.png
EFUI_RAIDPROCESS,raidprocess_i2.png,1024,1024,0.072906,0.043304,848.0,888.0,0.955,179.17,68.85,19.06,1974,2804,64.6154,224.0,24.0,9.3333,306,24.0,24.0,1.0,0.2255,0.0882,624.0,960.0,844.0,980.0,137.7297,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDPROCESS\Texture2D\raidprocess_i2.png
EFUI_STATUS,targetstatus_loc_int_i203.png,1024,1024,0.016266,0.009857,576.0,220.0,2.6182,175.27,77.53,39.41,598,468,28.0,20.0,16.0,1.25,11,8.0,16.0,0.5,0.2727,0.0909,556.0,840.0,572.0,852.0,136.4719,False,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i203.png
EFUI_ABYSSRAID,abyssraid_i33.png,1024,1024,0.023468,0.011734,908.0,704.0,1.2898,195.78,106.76,29.14,557,981,69.8462,360.0,16.0,22.5,307,16.0,16.0,1.0,0.2215,0.1401,0.0,1004.0,356.0,1016.0,135.9792,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ABYSSRAID\Texture2D\abyssraid_i33.png
EFUI_BACKGROUNDIMG,raid_img_03.png,1188,656,0.12126,0.07275,1132.31,566.16,2.0,154.33,78.74,69.45,954,3423,65.2857,993.09,194.91,5.0952,3430,97.45,194.91,0.5,0.1522,0.0397,120.66,301.64,1109.11,491.91,134.4616,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_BACKGROUNDIMG\Texture2D\raid_img_03.png
EFUI_ABYSSRAIDENTRACE,abyssraidentrace_ib1.png,2048,256,0.016602,0.005737,1528.0,104.0,14.6923,138.3,90.32,43.4,57,79,55.5,208.0,32.0,6.5,73,24.0,32.0,0.75,0.2055,0.0548,680.0,64.0,880.0,88.0,133.8584,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ABYSSRAIDENTRACE\Texture2D\abyssraidentrace_ib1.png
EFUI_CONTENTSGAUGE,contentsgauge_i11.png,1024,1024,0.04985,0.028366,988.0,1008.0,0.9802,179.93,95.73,46.02,1192,2075,65.8462,256.0,16.0,16.0,247,16.0,16.0,1.0,0.2591,0.1174,504.0,1008.0,756.0,1020.0,132.9605,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONTENTSGAUGE\Texture2D\contentsgauge_i11.png
EFUI_OCCUPYINGGAUGE,occupyinggauge_i26.png,1024,256,0.031799,0.018372,404.0,84.0,4.8095,160.43,90.69,44.67,482,39,66.717,404.0,84.0,4.8095,519,84.0,48.0,1.75,0.3372,0.0462,48.0,52.0,448.0,132.0,132.2218,True,True,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_OCCUPYINGGAUGE\Texture2D\occupyinggauge_i26.png
EFUI_STATUS,targetstatus_loc_int_i20a.png,1024,1024,0.00737,0.007141,416.0,88.0,4.7273,241.08,122.72,1.05,359,124,28.0,100.0,80.0,1.25,118,60.0,80.0,0.75,0.322,0.1017,428.0,936.0,524.0,1012.0,131.8611,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i20a.png
EFUI_COLOSSEUM,colosseumheadstatus_i5.png,1024,128,0.107666,0.099487,780.0,100.0,7.8,210.69,128.16,41.89,235,647,56.2692,280.0,48.0,5.8333,350,24.0,44.0,0.5455,0.2171,0.1,628.0,0.0,904.0,44.0,131.3321,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_COLOSSEUM\Texture2D\colosseumheadstatus_i5.png
EFUI_STATUS,targetstatus_loc_int_i2fc.png,1024,1024,0.0009,0.000702,348.0,24.0,14.5,229.1,79.53,41.32,34,25,28.0,28.0,20.0,1.4,27,16.0,20.0,0.8,0.3333,0.1481,328.0,888.0,352.0,904.0,131.3035,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i2fc.png
EFUI_RAIDMEMBERWND,raidmemberwnd_i8.png,1024,256,0.010986,0.008057,428.0,76.0,5.6316,159.69,114.13,32.91,0,180,83.5481,284.0,32.0,8.875,84,28.0,4.0,7.0,0.2857,0.1905,592.0,0.0,872.0,28.0,131.2937,True,True,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDMEMBERWND\Texture2D\raidmemberwnd_i8.png
EFUI_IDENTITYDRAGONKNIGHTEMBERETHGAUGE,identitydragonknightemberethgauge_i4.png,1024,128,0.032349,0.016235,756.0,64.0,11.8125,214.51,73.25,37.92,143,122,50.6154,224.0,8.0,28.0,57,4.0,4.0,1.0,0.2456,0.1404,44.0,52.0,264.0,56.0,129.1883,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_IDENTITYDRAGONKNIGHTEMBERETHGAUGE\Texture2D\identitydragonknightemberethgauge_i4.png
EFUI_EPICGATEABYSSENTRANCE,epicgateabyssentrance_ib0.png,2048,256,0.016602,0.005737,1528.0,104.0,14.6923,138.3,90.32,43.4,57,79,55.5,208.0,32.0,6.5,73,24.0,32.0,0.75,0.2055,0.0548,680.0,64.0,880.0,88.0,128.8584,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATEABYSSENTRANCE\Texture2D\epicgateabyssentrance_ib0.png
EFUI_AOSHUDHEADSTATUS,aoshudheadstatus_i5.png,1024,64,0.138916,0.086182,476.0,44.0,10.8182,217.95,113.93,7.01,411,158,45.25,92.0,16.0,5.75,92,16.0,16.0,1.0,0.3043,0.1304,524.0,0.0,612.0,12.0,128.1955,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_AOSHUDHEADSTATUS\Texture2D\aoshudheadstatus_i5.png
EFUI_STATUS,targetstatus_loc_int_i1_nopack.png,76,72,0.018823,0.015168,26.0,8.0,3.25,223.82,89.27,37.49,16,87,14.0,10.0,8.0,1.25,51,4.0,8.0,0.5,0.1961,0.0784,41.0,41.0,50.0,48.0,126.2657,False,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i1_nopack.png
EFUI_EPICGATECOMMANDERPROCESS,epicgatecommanderprocess_i3c.png,2048,1024,0.221313,0.17276,1552.0,392.0,3.9592,167.08,94.79,8.76,2645,4607,53.8776,1552.0,392.0,3.9592,7252,328.0,392.0,0.8367,0.187,0.0655,128.0,120.0,1672.0,504.0,125.4205,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATECOMMANDERPROCESS\Texture2D\epicgatecommanderprocess_i3c.png
EFUI_EPICGATEPROCESS,epicgateprocess_i99.png,2048,1024,0.221313,0.17276,1552.0,392.0,3.9592,167.08,94.79,8.76,2645,4607,53.8776,1552.0,392.0,3.9592,7252,328.0,392.0,0.8367,0.187,0.0655,128.0,120.0,1672.0,504.0,125.4205,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATEPROCESS\Texture2D\epicgateprocess_i99.png
EFUI_STATUS,targetstatus_loc_int_i5.png,1024,1024,0.006577,0.004013,356.0,116.0,3.069,174.39,111.32,27.96,405,26,28.0,56.0,96.0,0.5833,204,72.0,96.0,0.75,0.2647,0.0931,64.0,876.0,116.0,968.0,124.9989,False,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i5.png
EFUI_RAIDENTRANCE,raidentrance_i1d4.png,2048,512,0.012817,0.003052,736.0,120.0,6.1333,126.47,66.48,24.49,125,85,73.8462,464.0,40.0,11.6,191,24.0,40.0,0.6,0.178,0.0419,496.0,56.0,952.0,88.0,124.9711,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDENTRANCE\Texture2D\raidentrance_i1d4.png
EFUI_STATUS,targetstatus_loc_int_ib.png,1024,1024,0.003021,0.002747,388.0,80.0,4.85,221.14,130.27,43.39,159,39,28.0,80.0,68.0,1.1765,164,56.0,68.0,0.8235,0.3476,0.0915,308.0,936.0,384.0,1000.0,124.1943,True,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_ib.png
EFUI_STATUS,targetstatus_loc_int_i13f.png,1024,1024,0.00676,0.00621,432.0,200.0,2.16,225.86,91.93,25.7,124,319,28.0,100.0,100.0,1.0,318,88.0,100.0,0.88,0.3176,0.1164,456.0,804.0,552.0,900.0,124.1135,False,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i13f.png
EFUI_TRINITYENTRANCE,trinityentrance_i5.png,1024,1024,0.032593,0.016922,1020.0,888.0,1.1486,160.88,87.8,30.06,663,1473,62.375,260.0,32.0,8.125,491,32.0,32.0,1.0,0.2485,0.1059,588.0,968.0,844.0,996.0,123.8684,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_TRINITYENTRANCE\Texture2D\trinityentrance_i5.png
EFUI_CONFRONTHUD,confronthud_i66.png,1024,1024,0.02272,0.02272,384.0,84.0,4.5714,199.84,137.11,36.65,1133,356,56.4835,384.0,84.0,4.5714,1489,68.0,84.0,0.8095,0.1934,0.0658,100.0,512.0,480.0,592.0,122.2735,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONFRONTHUD\Texture2D\confronthud_i66.png
EFUI_RAIDCHALLENGEENTRANCE,raidchallengeentrance_i2a.png,1024,1024,0.017944,0.008301,832.0,812.0,1.0246,153.91,87.92,27.7,234,942,64.4615,220.0,20.0,11.0,111,4.0,20.0,0.2,0.1261,0.0631,52.0,988.0,268.0,1004.0,122.209,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDCHALLENGEENTRANCE\Texture2D\raidchallengeentrance_i2a.png
EFUI_TRINITYENTRANCE,trinityentrance_ia2_nopack.png,936,624,0.140077,0.112619,672.75,522.84,1.2867,188.86,90.93,62.0,1545,4587,63.4562,446.06,73.12,6.1,1135,73.12,65.81,1.1111,0.348,0.0458,135.28,552.09,577.69,621.56,121.0669,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_TRINITYENTRANCE\Texture2D\trinityentrance_ia2_nopack.png
EFUI_TOWNTOPHUD,towntophud_i4.png,1024,64,0.063477,0.037354,776.0,44.0,17.6364,170.39,136.7,70.37,111,149,43.0,32.0,24.0,1.3333,21,24.0,8.0,3.0,0.381,0.2381,272.0,8.0,300.0,28.0,120.0857,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_TOWNTOPHUD\Texture2D\towntophud_i4.png
EFUI_CONTENTSGAUGE,contentsgauge_i5.png,1024,1024,0.030731,0.025192,1000.0,856.0,1.1682,204.95,115.32,56.83,329,1685,51.25,124.0,16.0,7.75,112,16.0,16.0,1.0,0.2589,0.0982,708.0,920.0,828.0,932.0,118.5357,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONTENTSGAUGE\Texture2D\contentsgauge_i5.png
EFUI_COMMONBATTLEMVP,commonbattlemvp_i6.png,1024,1024,0.100098,0.015015,896.0,864.0,1.037,125.68,86.08,54.2,499,6061,64.9231,232.0,16.0,14.5,147,16.0,16.0,1.0,0.2993,0.0748,552.0,704.0,780.0,716.0,117.7377,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_COMMONBATTLEMVP\Texture2D\commonbattlemvp_i6.png
EFUI_ABYSSRAIDOBSERVERMODE,abyssraidobservermode_i38.png,1024,1024,0.016129,0.009872,744.0,256.0,2.9062,149.46,103.47,9.68,161,896,60.7885,248.0,32.0,7.75,494,32.0,32.0,1.0,0.2571,0.1113,776.0,224.0,1020.0,252.0,117.5795,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ABYSSRAIDOBSERVERMODE\Texture2D\abyssraidobservermode_i38.png
EFUI_ABYSSRAIDENTRACE,abyssraidentrace_i9.png,1024,1024,0.042297,0.01796,732.0,944.0,0.7754,145.19,102.44,44.23,256,2516,46.0,120.0,20.0,6.0,123,16.0,20.0,0.8,0.2033,0.0976,848.0,828.0,964.0,844.0,117.4167,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ABYSSRAIDENTRACE\Texture2D\abyssraidentrace_i9.png
EFUI_TOWNMANAGEMENT,townbuildingstatus_i1.png,1024,128,0.176147,0.105103,936.0,104.0,9.0,163.11,128.3,16.57,1088,355,38.0,28.0,16.0,1.75,10,16.0,4.0,4.0,0.6,0.1,476.0,20.0,500.0,32.0,116.9714,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_TOWNMANAGEMENT\Texture2D\townbuildingstatus_i1.png
EFUI_BACKGROUNDIMG,raid_img_08.png,1188,656,0.06998,0.017287,1188.0,380.53,3.122,134.82,109.22,84.51,874,1652,43.0,116.02,23.2,5.0,39,4.64,23.2,0.2,0.1795,0.1538,635.77,334.12,747.14,352.69,116.6294,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_BACKGROUNDIMG\Texture2D\raid_img_08.png
EFUI_LOWENENTRANCE,lowenentrance_i5.png,1024,1024,0.058945,0.036179,968.0,952.0,1.0168,173.68,108.18,24.33,756,3107,53.251,324.0,76.0,4.2632,1418,76.0,72.0,1.0556,0.2377,0.115,504.0,704.0,824.0,776.0,115.0796,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_LOWENENTRANCE\Texture2D\lowenentrance_i5.png
EFUI_CONFRONTHUD,confronthud_i62.png,1024,1024,0.265625,0.104645,1004.0,912.0,1.1009,152.19,101.81,65.21,7601,9807,43.8333,112.0,108.0,1.037,67,76.0,24.0,3.1667,0.4627,0.0746,784.0,268.0,892.0,372.0,114.1762,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONFRONTHUD\Texture2D\confronthud_i62.png
EFUI_INDICATOR,indicator_i1.png,1024,1024,0.017731,0.011185,1004.0,408.0,2.4608,181.03,106.68,31.87,95,1067,63.25,92.0,16.0,5.75,26,16.0,4.0,4.0,0.3846,0.1154,764.0,968.0,852.0,980.0,113.189,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_INDICATOR\Texture2D\indicator_i1.png
EFUI_BACKGROUNDIMG,raid_img_11.png,1188,656,0.513713,0.331339,1188.0,654.33,1.8156,164.46,103.93,53.53,6205,12338,42.0,1188.0,417.66,2.8444,16145,348.05,417.66,0.8333,0.21,0.1458,0.0,0.0,1183.36,413.02,111.9714,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_BACKGROUNDIMG\Texture2D\raid_img_11.png
